"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","svalue"
"LOC111126102",656.364029436103,0.00100440899588325,0.0522659977481418,0.0985158653129854,0.92152267454227,0.993758806554524,0.990276442312003
"LOC111129935",65.4001327638148,0.0300721955638529,0.123765855168051,1.84830100246165,0.0645588108054385,0.610829277092797,0.967676663400375
"LOC111116034",9.97128544871025,0.0047557837949304,0.0951607270667161,0.517489625336658,0.604814409320711,0.953203127126713,0.980118707120953
"LOC111116043",0,0,0.39034291413987,NA,NA,NA,0.981874869036603
"LOC111111995",1485.59816137683,-0.0107795889546678,0.0601696305499505,-0.920014801924044,0.357565024201441,0.886757957895293,0.989874991058335
"LOC111130149",0.482071395739301,0.00657665490616669,0.184545403309859,0.5337490087583,0.593515196905168,NA,0.958795142008643
"LOC111134929",2581.56122275206,0.0154779326701262,0.064787169982862,1.19377876906054,0.232564518708111,0.819054821072516,0.990288351716147
"LOC111101827",3741.79305541857,-0.0500322382680714,0.117648770526958,-2.0975840851873,0.0359419021779366,0.517065981108932,0.988001927098575
"LOC111118727",259.018018421202,0.0197287599249468,0.0946965060614742,1.48450518849412,0.13767494771073,0.737355648570759,0.98171185740697
"LOC111105905",88.1079413179578,0.790649046336795,1.10095263749062,3.35102872204635,0.000805119512737915,0.111351829605061,0.31763545065221
"LOC111103607",0.845032776081563,-0.00687940956422681,0.17400364152357,-0.563370649875929,0.573182518631928,NA,0.960245839703724
"LOC111111287",70.4805810951315,-0.0403685894488079,0.189254400166742,-2.03270229948959,0.0420826088457204,0.543749827607594,0.911222362498374
"LOC111115930",20.4367123511948,-0.00312098785803469,0.0887237386471552,-0.351046785546334,0.725553249342185,0.972376523509376,0.982677396967749
"LOC111130161",36.2031835339859,-0.174308999253132,0.481185454793107,-2.77691322129644,0.00548778285451484,0.261359445222807,0.673419975350732
"LOC111110859",15.8373403220023,-0.014888489377417,0.140748411489548,-1.22257362242387,0.221490780967665,0.808938270117174,0.953538834779501
