"Gene","GO.terms","ModuleColor","GS.ambient","GS.normoxic","phase1_treatment.GS.both","phase1_treatment.GS.control","phase1_treatment.GS.hypoxic","phase1_treatment.GS.warm","p.GS.ambient","p.GS.normoxic","phase1_treatment.p.GS.both","phase1_treatment.p.GS.control","phase1_treatment.p.GS.hypoxic","phase1_treatment.p.GS.warm","MMlightyellow","MMcyan","MMmagenta","MMdarkorange","MMpaleturquoise","MMsaddlebrown","MMroyalblue","MMdarkolivegreen","MMyellowgreen","MMmidnightblue","MMsteelblue","MMdarkmagenta","MMgreenyellow","MMdarkred","MMlightcyan","MMpink","MMdarkturquoise","MMblack","MMorange","MMgreen","MMsienna3","MMblue","MMgrey60","MMskyblue","MMlightgreen","MMbrown","MMdarkgreen","MMwhite","MMpurple","MMyellow","MMdarkgrey","MMsalmon"
"LOC111132573","GO:0005576;GO:0005615;GO:0005769;GO:0005886;GO:0006826;GO:0055037","grey60",-0.124930145483493,-0.208458451396566,0.357435432738298,-0.0499382033449039,-0.0906841826454116,-0.186650899860779,0.599726680230034,0.377790971342709,0.121814085590306,0.834385700142663,0.703779342141823,0.430730374605967,-0.123195435049452,-0.32492251501267,-0.185905576148444,0.0512103040447918,-0.113054885530299,-0.064240221246794,-0.103004686690112,0.131340489179589,-0.0428623595138436,-0.382517798086741,-0.235519600795834,-0.540248789599539,-0.591435547939554,-0.0391937512855531,-0.0174076804845938,-0.00567306827338178,0.252570787205835,0.146795735312106,0.453279747620286,0.65281874368757,0.437683703668523,0.720280903204168,0.795125029235881,0.0397326578505724,-0.189214257151397,0.112104712603131,-0.0991052998910117,-0.327647351516759,-0.334303378074147,-0.386017830491132,0.0219167314696679,-0.251766009703512
"LOC111132575","GO:0005515;GO:0008270","purple",0.335615128627597,-0.131064452933811,-0.0746791178379681,0.156879087076377,0.219567206181054,-0.316606812246879,0.148001782965763,0.581782992531828,0.754350669844673,0.508920832616833,0.352304453375348,0.173819340539637,0.279196810224301,-0.111946857138522,-0.19931173123068,-0.192425596296153,-0.236404494257713,-0.13543798320081,-0.0369267634196408,-0.186034843298445,-0.139364859299624,0.176310801877933,0.0229418491932577,0.197138095019091,0.0842723088565451,0.0441851648059238,-0.216332107583283,0.116789169793658,-0.270563909263874,-0.231355706770389,-0.188333624742443,0.0833995727555099,-0.19817162189692,-0.00424224029573407,-0.299486179123345,-0.112779446758928,-0.158154825976002,0.381978376869989,0.0695694926211405,0.28318985520742,0.703198352008332,0.41767901528279,0.0850319764210147,0.0759975221882758
"LOC111132578","GO:0005515","saddlebrown",-0.214823029236626,0.0521705990516031,0.0687231523262632,-0.11659229426976,-0.123423183704075,0.183329141081569,0.363064549133528,0.827086934641531,0.773430838799366,0.624474954893123,0.604169491665813,0.439123716576242,-0.125304673692966,-0.254501493120132,-0.0160701927647188,-0.101592760782749,0.342703413114603,0.658921575084338,-0.167847607084469,-0.127773083909323,-0.133954020403009,-0.0243634051195075,-0.0922206446252953,-0.0995184679161319,-0.192645126369496,0.456553814963316,0.078185667308135,0.0760742591226482,-0.0998486252642007,-0.0575133090772169,0.00237324280167763,-0.117888805919808,-0.0124986487178628,-0.0898579042430204,-0.075846106992149,-0.148102804530698,0.133120569662858,-0.09023432605807,-0.0620361584212663,0.153350045113226,-0.123408706003861,0.143661549403945,0.530746233010716,0.218975620747687
"LOC111132583","GO:0008270","blue",0.0882205836334292,-0.560869230036253,0.231049900918556,-0.311440076064215,0.430954929705257,-0.31479248986578,0.711491986568108,0.0100917425883025,0.327036209569781,0.181336737419084,0.0578262355324663,0.176434455259931,-0.269100500903738,-0.345424367963945,0.240253846911353,-0.131241699038345,-0.366359559200749,-0.215804898088957,-0.374789061812202,-0.262128787565652,-0.37758509276798,-0.419638873164329,-0.229774736258678,-0.180800218901782,-0.467984266738798,-0.13967344763828,0.0233988417840229,0.186829790204659,-0.215454085436111,0.410550637132315,0.135328966707645,0.268282128811644,0.495851092135024,0.366506622201074,0.299115344529168,0.21878433117746,0.411480540748722,0.0930239245415209,0.30293545099069,0.183084243505816,-0.205671303474611,-0.126181808965582,0.197661701880885,0.327289794229193
"LOC111132593","GO:0005509;GO:0005886;GO:0007156","purple",0.257883216960481,-0.0690312660221197,-0.251499584507593,-0.0145053238989186,0.31163625095324,-0.0639598945575876,0.272322921689418,0.772440607369351,0.28478525825569,0.951601563222091,0.181047351506113,0.788781262105461,-0.0273754622592115,-0.0415233347536197,0.171574797176828,-0.183212376425755,-0.204361092300355,-0.123463733419823,-0.0922310264608932,-0.176814003299637,-0.288345609055222,-0.182834733103642,-0.172948290015249,0.18339642825428,-0.0766443962573663,-0.0763357834591277,-0.0446024423089575,-0.0665022322722171,-0.0773906438345572,-0.190019808640555,-0.370093274632969,-0.154639433013746,0.156866197944086,0.0642224188263742,-0.237904495135629,-0.13384832720975,0.127197470426524,0.482457509502345,0.308499656622308,0.517257550114757,0.778608451742731,0.618094885969264,0.019330094612183,0.0168389070608028
"LOC111132594","GO:0004601;GO:0006979;GO:0020037","lightcyan",-0.272772997486722,-0.195620329826945,0.245396966194848,-0.294297270029479,-0.00193735925999739,0.0867043072838261,0.24460168323521,0.408497458518893,0.297022915179221,0.207845541297843,0.993532248077682,0.716252408146421,-0.207045285253181,0.00336615874144579,0.10203003948206,-0.386944460351747,-0.490767314938873,-0.280469551160798,0.320883495779938,-0.230142774769323,-0.353463731530783,-0.370203972412803,-0.240756935555839,-0.162219994581689,-0.28099453636322,-0.227516151881221,0.468048290386291,0.135830341646182,0.259370409392531,0.0623519205314046,0.143479477534062,0.357645714121346,0.248309219847062,0.176653132933691,0.00878486981249644,0.145720446351449,0.0550017054733968,0.252912454450454,0.16623628204131,-0.0727561599013307,-0.0997173532412669,-0.139786982860671,-0.198856586705834,-0.146085262320278
"LOC111132595","GO:0004601;GO:0006979;GO:0020037","purple",0.236555497343127,-0.13930108801088,-0.279739217164914,-0.138595046430918,0.418456785094774,-0.0133695550412178,0.315313154298857,0.558058137736185,0.232278325682128,0.560074849595194,0.0663264361686409,0.95538740234189,-0.0447815057612311,-0.0759372516556839,0.0204308708308815,-0.0575475288775966,-0.0136427026675625,0.0335920449809976,-0.156388982383317,-0.169692437356621,-0.265792462726758,0.0154374275912905,-0.166406403456346,-0.0211501666973367,-0.0500488478833915,0.043006076883492,0.169096329857325,-0.158160255183283,-0.0595616977721897,-0.150929442188094,-0.228603340225858,-0.238922644935743,-0.0903774934039028,-0.23255704442888,-0.251858675347613,-0.039829229369702,0.241944529230342,-0.0322852169886979,0.0247634812765671,0.333528801384794,0.906932900606891,0.863275661214229,0.0984451450390059,0.122398947801776
"LOC111132599","GO:0004252;GO:0005615","greenyellow",-0.180557836468293,0.282203264058209,-0.0970116366707396,0.0256696405261811,-0.234611354613775,0.297060671857299,0.446191296861114,0.228017615297123,0.684099092697933,0.914453038127913,0.319423637038462,0.203408055977195,0.213691751704746,0.487049965806208,0.424026742811768,0.252289852394144,-0.114129833406185,-0.272905409120118,-0.096774120311325,-0.226952409174092,-0.00392770172294924,0.0430225043470241,0.222812377125543,0.293702375370408,0.445090148173198,-0.109810133089901,0.236987903238302,-0.191083317396305,-0.151792518312979,0.288379851286575,-0.0944015372080893,-0.326419827967195,0.14212928091494,-0.160254581176235,0.0445536691921576,-0.0541592692588676,-0.189167919881547,-0.171648970969814,-0.180926860208258,-0.165210449346994,-0.280298753689852,-0.281725823975509,-0.213256309297837,-0.10038281213609
"LOC111132600","GO:0005515;GO:0005769;GO:0016020;GO:0046872","magenta",0.224041556673994,0.130747226350326,-0.134372241696621,0.267876195529612,-0.0260893666618551,-0.133276391684079,0.342327463432641,0.582705273648475,0.572203563095268,0.25351042083069,0.913059285256747,0.575369574135114,0.0214061519943007,0.227454686546541,0.437383587409854,-0.109561390000249,-0.240836842264094,-0.340090388241645,0.0437260711597519,0.108507614744254,0.0410419199210305,-0.356111346886862,-0.0949536916821978,0.173264840198669,0.0371618106061069,0.176612787786567,-0.331647072374593,-0.0762886489873633,0.145752662702215,-0.0639458734649977,-0.323832494941562,-0.476289786329017,0.220500415580009,-0.0158191888562249,-0.0245537841387066,0.324042831749296,0.191466247364512,-0.0375868530474119,0.334749385244233,0.182956779963883,-0.21733858245533,-0.0116006670296626,0.24884010735184,0.209766634318032
"LOC111132601","GO:0005201;GO:0005577;GO:0007596;GO:0030674;GO:0034116;GO:0042730;GO:0070527;GO:0072377","salmon",0.233798591562763,-0.223843422623269,-0.118154864784089,-0.0923264877995826,0.366323301637624,-0.159467342398278,0.321151503287353,0.342765737724319,0.619806328090477,0.698653247127951,0.112160118855365,0.501865403507871,0.0208988507641307,-0.184623035204538,-0.121564062174845,-0.0580214167336645,-0.0840826862189016,-0.0369379156196683,-0.0473134355004306,-0.0707469322370932,-0.0644439106898893,0.202623146262731,-0.0132624643768458,0.00848215364725677,-0.022974736021165,-0.0264291425817189,-0.0648704967485164,-0.00680460620636921,-0.0949608928987094,0.0166578791005876,0.0467706439342673,-0.0151573394201866,-0.201929760390809,-0.128327060881698,-0.129854128017102,-0.000346694831449082,-0.0946434269586681,-0.039793325144105,-0.146169252105354,-0.00716488756878778,-0.0160723909557389,-0.0322903001606391,0.0106492435157077,0.819887462578158
"LOC111132602","GO:0005615;GO:0062023","salmon",0.1253677575382,-0.110008787087496,-0.0512210633841348,-0.0280353994918721,0.173706465391572,-0.096720595834021,0.598439053859622,0.644295033047456,0.830189786676362,0.906600495332295,0.463915221107299,0.685000139819538,0.342063987237655,0.0431462734854927,-0.184090024015221,-0.125112289693892,-0.210340038473425,-0.13294699596573,-0.101714064598047,-0.144555287521215,0.00634575026855111,0.34048462462109,0.140119420019549,0.0680191106218703,0.212604588389759,0.116690459970536,0.0209818263365703,-0.0752430860896106,-0.0774635054617608,0.286491654817515,0.153782025699994,-0.101804366255566,-0.312256587105027,-0.290435290681384,-0.170286413247534,-0.154893668336559,-0.150523719378918,-0.180973722030634,-0.317074592099565,-0.166616747254002,-0.0956807447294467,-0.0806174906655122,-0.0678663447646918,0.605860327047837
"LOC111132604","GO:0005615;GO:0062023","pink",0.406093145907425,0.0565846545862718,-0.301700446425339,0.238946671432113,0.213688115712569,-0.187866569065702,0.0756276790719176,0.812695924657363,0.196100108831291,0.310301287775664,0.365666154984699,0.427680062990478,-0.183392564009657,-0.312518375429288,-0.223344985600769,0.376522481245752,0.428230599182087,0.200783003271531,-0.111532392752866,0.370259702028262,0.231968171990853,0.185845137902697,0.00694109363566218,-0.0716227311742533,-0.129982296223362,-0.116751007581139,-0.194517824022536,0.646621401184551,-0.186767507002665,-0.195026669792667,0.0204071088174128,-0.0531339467430329,-0.0345631679912677,0.24070496373713,0.174446315014243,-0.16935038004864,-0.185042487809172,0.301628442557833,0.251868073944456,-0.0231322918768564,-0.13401025306041,-0.340075417639756,-0.163213568427593,-0.168425269899262
"LOC111132609","GO:0005085;GO:0005515;GO:0035556","green",-0.193721941360497,-0.0971016696724596,0.271565796813644,-0.0786819539284816,-0.139300412525507,-0.0282921717980155,0.413150160404076,0.683820438411044,0.246779037580942,0.741603261820534,0.558060065624844,0.905748693143155,-0.0289047305473866,-0.119891170968039,0.0196739720729925,0.022462635965018,-0.0400762051417321,0.0723066770463582,-0.265929799516941,-0.353864807020674,-0.577168915310337,-0.172554660075284,-0.459443217820942,-0.613240930147348,-0.488582483035838,0.123398080995673,0.146712119577592,0.175288998804853,0.249214895498648,0.182360942649623,0.63414929637092,0.699096444016337,0.101661133301764,0.0997111463594746,0.134645107342897,0.192597812353691,-0.195799345555403,-0.101215192487252,-0.18149691185954,-0.425345159711298,-0.0602242758734573,-0.125892321590119,-0.0750760621125316,-0.0336616486874915
"LOC111132623","GO:0005220;GO:0005783;GO:0016020;GO:0070588;GO:0070679","magenta",-0.0892664219695237,0.120837547735623,-0.219033199526819,-0.156913595848698,0.0635024301289751,0.304893513380484,0.708214495443053,0.611823696924049,0.353506307841464,0.508826452519921,0.790259568373024,0.191174208967463,-0.0491915111109612,0.501899570138256,0.826479883732335,-0.0647454912421133,-0.106582930210742,-0.134945677900445,-0.13913782795849,-0.215768158044072,-0.264916071341378,-0.283735796687207,-0.150163723951557,0.2039959720049,0.182182732473889,-0.0432666953480169,-0.0777865487507031,-0.168805211517871,0.0554111648055141,-0.178001373957309,-0.329707139460977,-0.222106747203532,0.34646525395484,-0.23803986761513,-0.251348184307136,-0.00836763307757733,0.203865731722026,-0.0864019509220305,0.196573874038792,0.22414196066532,0.436883115997124,0.396498842071547,-0.0561510590682238,-0.112264737906173
"LOC111132625","GO:0016556;GO:0036396;GO:0046872","orange",-0.357621137909421,-0.100271066379965,0.336806600122999,-0.203108167884165,-0.195925925502394,0.0997467960960068,0.121606501175906,0.674036380540066,0.146478176994983,0.390426320790071,0.407751158095006,0.675651400888752,0.165477798019148,0.157740746398728,-0.215387818603934,-0.0731325672377491,-0.317480609229049,-0.233105000432837,0.236712740145167,-0.144846864666481,-0.0348140719143626,0.095325306982616,0.0644633051429112,-0.41094581769793,-0.0164189394467412,-0.158392545319037,0.286455878822583,0.14679945031161,0.37582573501813,0.199368838727996,0.553658513766091,0.352767514910391,-0.132122929825799,0.0114948912223969,0.333518518166466,0.16682192188841,-0.49687737101711,-0.360560796530076,-0.516179885324242,-0.730452247642833,-0.0456770167199269,-0.264965587590271,-0.156992094651909,-0.366037635794147
"LOC111132635","GO:0000723;GO:0003678;GO:0006281","black",-0.298415885515027,-0.210327234523531,0.406949573286135,-0.197087147652259,-0.134276318094661,-0.0330701632807261,0.201255054084522,0.37343253056872,0.074953694539067,0.404922098736886,0.572480392828423,0.889917475827909,-0.0589931377962746,-0.0543718226424378,-0.130698520239246,-0.0956096058882101,-0.116660054137626,-0.0643396899934579,-0.097671322184819,-0.0569806837354244,-0.144113754251775,0.0718496700934512,-0.106005444011674,-0.3209772121207,-0.185870483438122,-0.0802501622548981,-0.0362878170279166,0.0448140184224435,0.298334704538616,0.946568598116568,0.589858636729082,0.0279123529586877,-0.11933382710731,-0.107185009374558,0.0695828110339892,-0.029793944436918,-0.104463144851649,-0.133470298299479,-0.192216774870674,-0.284867656363714,-0.0895697998884517,-0.20621852097144,-0.0852847778754359,-0.0854382328778591
"LOC111132646","GO:0000209;GO:0008270;GO:0043161;GO:0061630","darkred",-0.20808714023406,-0.125194404103986,0.0994484073999198,-0.275011522442885,0.0519709158217523,0.147207418950183,0.3786603521533,0.598948990569416,0.676571200662371,0.240596892650396,0.827739247715028,0.53569834716758,-0.0213449696866283,-0.0133192413023748,0.0302961869544622,-0.297773554873707,-0.161942075077707,0.112756457097315,-0.162982287756686,-0.238397769651327,-0.246450134426446,-0.0288907311445563,-0.143002231052387,-0.313561855283508,-0.159042654783335,0.483266676669852,0.468629970235854,0.422206146944353,0.155634719376978,0.166196317830747,0.324073658364301,0.0544112535766736,-0.0213878070241648,-0.291674060873215,-0.12436751753131,-0.236321460054,0.175283282535761,-0.303046093191228,-0.0940514687086196,-0.248539655766712,-0.198016093759713,-0.00264453552475655,0.180906687484058,0.0342886472130141
"LOC111132648","GO:0005634;GO:0006355","yellow",0.222248454647961,-0.108590816662841,-0.198664502064129,-0.0500195553511077,0.30827975582392,-0.0718256281720591,0.346305745258353,0.648594930473118,0.401096461836771,0.834119488899806,0.186041925893041,0.763475575250568,0.191392189866087,-0.00998460161902498,-0.0894931292919033,-0.0424434828214847,0.00814269440990445,0.0353529158455663,-0.145058126422766,-0.144165673701334,-0.231642466822446,0.0259902814126142,-0.172493360595724,-0.0246995504912126,-0.00569804901186094,-0.0411192839061748,0.0822139709525021,-0.161684084935491,-0.00514482450606636,-0.159199092335311,-0.220624524959127,-0.235688217775891,-0.16712018508774,-0.237965806961709,-0.266530636703221,-0.0910256736146219,0.204813106234405,-0.023500364166416,-0.0292673704203729,0.322197581193978,0.884362394056798,0.937357564674131,0.230926505282865,0.0542207309476595
"LOC111132653","GO:0003755;GO:0005737;GO:0007283;GO:0034587;GO:0051879","greenyellow",-0.0995503755611955,-0.0806842464197676,0.0430551886548994,-0.158084714059694,0.0529264620135473,0.0746019941636692,0.676256828447522,0.735250777554525,0.856969312729442,0.505628468921437,0.824618718052487,0.754596890652861,0.523258789116501,0.440952473161594,-0.0278791296166376,0.160207613218197,0.181863319046168,0.048086175087571,-0.0597709142626032,-0.0635918809043561,0.066024642784166,0.536981190011796,0.108270700824931,0.00148959471097939,0.46347903968912,-0.179622861756136,-0.266119778747642,-0.0279361869661418,0.046374452124015,-0.0662601583122241,0.203234093382749,0.136876705744306,-0.449720972507781,-0.553668670669443,-0.313217796257153,-0.438408881089729,-0.311700731558415,-0.469067329381737,-0.581176481890809,-0.345850646270294,0.466807039896038,0.290762675415428,-0.0925846131999056,0.0641860446741983
